Id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
227,599990,3,2.25,2680,9162,1,0,0,3,1570,1110,1978,0,4222 186th Pl SE,Issaquah,WA 98027,USA
228,279900,3,1.75,1580,8151,1,0,1,4,1100,480,1962,0,1629 S 261st Pl,Des Moines,WA 98198,USA
229,458663.8889,2,1,1470,7137,1,0,0,3,1020,450,1941,1994,9736 Dayton Ave N,Seattle,WA 98103,USA
230,1400000,4,3.25,4700,9160,1,0,4,3,2520,2180,2005,0,5700-5798 SW Hinds St,Seattle,WA 98116,USA
231,633634,4,3.5,2960,6000,2,0,0,3,2960,0,2014,0,34115 SE Ash St,Snoqualmie,WA 98065,USA
232,170000,4,1,1920,13787,1,0,0,4,1220,700,1966,0,17104 Military Rd S,SeaTac,WA 98188,USA
233,350000,3,1.75,1820,9545,1,0,0,3,1230,590,1976,0,3037 NE 205th St,Lake Forest Park,WA 98155,USA
234,259950,4,2,2030,9300,1,0,0,4,2030,0,1976,1992,14218 NE 67th Ct,Redmond,WA 98052,USA
235,325000,3,2.25,1352,1694,3,0,0,3,1352,0,2007,0,1211 NE 135th St,Seattle,WA 98125,USA
236,330000,3,2.5,1070,1155,2,0,0,3,720,350,2005,0,4536 42nd Ave SW,Seattle,WA 98116,USA
237,257500,2,2,1180,9265,1,0,0,3,1180,0,1940,1996,13321 30th Ave NE,Seattle,WA 98125,USA
238,385000,3,2,1590,9912,2,0,0,3,1590,0,2000,0,7612 SW 258th Ct,Vashon,WA 98070,USA
239,370000,4,2.5,3090,18645,2,0,0,3,3090,0,1995,0,34711 5th Ave SW,Federal Way,WA 98023,USA
240,409316,3,2.5,1800,3168,2,0,0,3,1800,0,2014,0,7416 Better Way Loop SE,Snoqualmie,WA 98065,USA
241,250000,2,1.5,982,846,2,0,0,3,806,176,2006,0,10217 Aurora Ave N,Seattle,WA 98133,USA
242,1320000,4,3.5,4410,36200,2,0,0,3,4410,0,1989,0,6133 160th Ave SE,Bellevue,WA 98006,USA
243,380000,4,1.5,1680,11123,1,0,0,3,1130,550,1959,1989,236 NW 176th Pl,Shoreline,WA 98177,USA
244,250000,3,2,1440,9220,1,0,0,3,1440,0,1965,1993,25816 13th Pl S,Des Moines,WA 98198,USA
245,356000,4,2,2020,48693,1.5,0,0,3,2020,0,1949,1998,43525 SE 149th St,North Bend,WA 98045,USA
246,471000,4,2.5,2330,9928,2,0,0,3,2330,0,1998,2006,275 SE 10th Cir,North Bend,WA 98045,USA
247,604700,4,2.75,2750,14982,1,0,3,3,1720,1030,1981,2013,27318 10th Pl S,Des Moines,WA 98198,USA
248,450000,6,2.25,3550,11780,1,0,0,4,2960,590,1948,0,12722 15th Ave NE,Seattle,WA 98125,USA
249,232603,3,1.75,1750,11461,2,0,0,4,1750,0,1976,1992,1002 Pike St NE,Auburn,WA 98002,USA
250,272500,3,2,1410,7622,1,0,0,4,1410,0,1983,0,14608 SE 195th Pl,Renton,WA 98058,USA
251,476000,4,3,2890,6885,1,0,0,3,1590,1300,1945,2013,6516 43rd Ave NE,Seattle,WA 98115,USA
252,510250,3,1.75,1400,4000,1,0,0,3,870,530,1951,1994,8520 19th Ave NW,Seattle,WA 98117,USA
253,1050000,4,3.75,3280,11000,2,0,0,3,2320,960,2008,0,1313 4th St,Kirkland,WA 98033,USA
254,517000,2,1.5,1920,3408,1,0,0,4,960,960,1912,1989,1103 26th Ave,Seattle,WA 98122,USA
255,495000,5,3,2440,4750,1,0,0,3,1450,990,2006,0,5954 24th Ave S,Seattle,WA 98108,USA
256,542500,3,2.5,2040,10086,2,0,0,3,2040,0,1987,2000,8511 170th Ct NE,Redmond,WA 98052,USA
257,860000,3,3.25,4720,32467,2,0,2,3,3190,1530,1998,2006,10510 172nd Ct SE,Renton,WA 98059,USA
258,160797,3,1.5,1270,2356,2,0,0,3,1270,0,2012,1912,4018 S Lilac St,Seattle,WA 98108,USA
259,1270000,4,3,5520,8313,2,0,3,3,3570,1950,2008,0,4468 158th Ave SE,Bellevue,WA 98006,USA
260,563500,4,2.5,2800,12831,2,0,0,3,2800,0,2001,0,15415 279th Pl NE,Duvall,WA 98019,USA
261,575000,3,1.75,1580,11750,1,0,0,4,1180,400,1951,1999,5461 S Othello St,Seattle,WA 98118,USA
262,316000,4,2.5,2010,7226,2,0,0,3,2010,0,1995,0,1522 55th Ct SE,Auburn,WA 98092,USA
263,594000,4,2.75,2720,4613,2,0,0,3,2720,0,2005,0,8827 NE 148th Pl,Kenmore,WA 98028,USA
264,450000,3,1.75,1480,8394,1,0,0,4,1480,0,1971,0,6201 147th Ct NE,Redmond,WA 98052,USA
265,335000,3,1.5,2240,87625,1.5,0,0,2,1480,760,1980,0,18748 SE 330th St,Auburn,WA 98092,USA
266,669000,2,1.75,1950,10766,1,0,3,4,1160,790,1952,0,3533 SW 171st St,Burien,WA 98166,USA
267,550000,3,2,1970,4166,2,0,3,5,1270,700,1929,0,3608 34th Ave SW,Seattle,WA 98126,USA
268,533000,5,2.75,1800,3780,1.5,0,0,3,1400,400,1926,2003,7434 Winona Ave N,Seattle,WA 98103,USA
269,1150000,4,4,4460,103382,2,0,0,3,4460,0,2001,0,25823 NE 30th Ct,Redmond,WA 98053,USA
270,345000,5,2.5,2450,6994,2,0,0,3,2450,0,2002,0,11207 SE 272nd Pl,Kent,WA 98030,USA
271,387000,2,2.25,1230,1280,2,0,0,3,960,270,2012,1912,801-921 Martin Luther King Jr Way S,Seattle,WA 98144,USA
272,295000,3,1.5,850,2500,1,0,0,3,850,0,1986,0,4020 21st Ave SW,Seattle,WA 98106,USA
273,306000,3,1,1450,7200,1,0,0,3,1010,440,1969,2010,10606 NE 143rd Pl,Kirkland,WA 98034,USA
274,994500,4,2.25,2870,6280,1.5,0,0,4,1980,890,1905,0,1517-1519 17th Ave E,Seattle,WA 98112,USA
275,299950,4,1.75,1560,31299,1,0,0,4,1560,0,1965,0,13228 SE 294th Pl,Auburn,WA 98092,USA
276,520000,3,2.5,2460,54885,2,0,0,4,2460,0,1980,0,5424 NE 10th St,Renton,WA 98059,USA
277,363000,4,2.5,3753,7204,2,0,0,3,3336,417,2008,0,33415 41st Ave SW,Federal Way,WA 98023,USA
278,739900,5,2.5,3290,5029,2,0,0,3,3290,0,2004,2003,3602 212th Pl SE,Sammamish,WA 98075,USA
279,950100,4,2.5,3160,13194,2,0,0,5,3160,0,1965,0,6135 79th Ave SE,Mercer Island,WA 98040,USA
280,342000,4,2.5,2300,6448,2,0,0,3,2300,0,2001,0,24612 102nd Pl SE,Kent,WA 98030,USA
281,249950,2,1,940,8532,1,0,0,4,940,0,1959,0,628 SW 136th St,Burien,WA 98166,USA
282,323000,4,2.75,1970,7213,1,0,0,3,1170,800,1977,2004,17814 161st Ave SE,Renton,WA 98058,USA
283,210000,3,1,1080,21043,1,0,0,3,1080,0,1942,1999,5612 18th Ave SW,Seattle,WA 98106,USA
284,574000,3,2.5,2380,6832,2,0,0,3,2380,0,2002,0,7075-7131 Thompson Ave SE,Snoqualmie,WA 98065,USA
285,459000,3,1.75,1620,7330,1,0,0,4,1090,530,1974,0,9607 NE 128th St,Kirkland,WA 98034,USA
286,494815,3,2.5,1910,2091,2,0,0,3,1910,0,2014,0,1273 NE Hickory Ln,Issaquah,WA 98029,USA
287,510000,4,2.25,2450,62290,2,0,0,3,2450,0,1976,0,18121 197th Pl NE,Woodinville,WA 98077,USA
288,365000,5,2.75,2410,5003,1,0,0,3,1410,1000,2008,0,7956 46th Ave S,Seattle,WA 98118,USA
289,285000,1,1.5,810,3211,2,0,0,4,810,0,1982,2011,11807 NE 105th Ct,Kirkland,WA 98033,USA
290,417838,4,2.5,2530,5048,2,0,0,3,2530,0,2014,0,27416 208th Ave SE,Maple Valley,WA 98038,USA
291,548000,4,2.5,2440,11005,2,0,0,3,2440,0,1994,0,12219 SE 80th Way,Newcastle,WA 98056,USA
292,255000,2,1.5,920,1598,2,0,0,3,920,0,1995,0,10740 Stone Ave N,Seattle,WA 98133,USA
293,484991.6667,4,2.75,2320,4344,2,0,0,3,2320,0,2012,1912,4242 NE 2nd Ct,Renton,WA 98059,USA
294,325000,3,2.75,2200,7000,1,0,0,4,1280,920,1977,0,16304 128th Pl SE,Renton,WA 98058,USA
295,542000,3,1.75,1070,8030,1,0,0,3,1070,0,1966,2014,13820 NE 72nd Pl,Redmond,WA 98052,USA
296,882566,4,2.5,3560,5265,3,0,0,3,3560,0,2014,0,17122 NE 117th St,Redmond,WA 98052,USA
297,291500,3,1,880,9238,1.5,0,0,5,880,0,1946,0,16529 10th Ave NE,Shoreline,WA 98155,USA
298,375000,3,1,1190,9486,1,0,0,4,1190,0,1953,1983,217 SW 191st St,Normandy Park,WA 98166,USA
299,663000,3,2,1480,3876,1,0,0,5,860,620,1928,1970,7028 20th Ave NW,Seattle,WA 98117,USA
300,399000,4,3,3060,5000,2,0,0,3,3060,0,2001,0,16126 SE 249th Pl,Covington,WA 98042,USA
301,885000,3,2.25,2060,9552,1,0,0,4,1610,450,1975,0,7031 81st Ave SE,Mercer Island,WA 98040,USA
302,386380,3,2.5,1720,3600,2,0,0,3,1720,0,2010,0,9881 244th Pl NE,Redmond,WA 98053,USA
303,502000,6,2.5,2890,8122,1,0,0,3,1630,1260,1977,2004,2413 171 Ave SE,Bellevue,WA 98008,USA
304,1300000,5,4,3366,7800,2.5,0,2,3,2966,400,1937,1999,2617 W Barrett St,Seattle,WA 98199,USA
305,232000,3,1.5,1460,15000,1,0,0,3,1460,0,1966,1963,31605-31625 51st Ave S,Auburn,WA 98001,USA
306,629000,3,2,1760,5000,1,0,0,5,960,800,1920,0,2439 Piedmont Pl W,Seattle,WA 98199,USA
307,537000,3,3,2410,7479,2,0,2,3,2410,0,1942,1988,3715 NE 153rd St,Lake Forest Park,WA 98155,USA
308,439500,3,2.5,2050,40003,1,0,0,4,1570,480,1977,0,14710 255th Ave SE,Issaquah,WA 98027,USA
309,305000,3,1,950,13475,1,0,0,3,950,0,1950,2005,2023 NE 175th St,Shoreline,WA 98155,USA
310,525000,5,3,2450,4591,2,0,0,3,2450,0,1994,0,7349 24th Ave NW,Seattle,WA 98117,USA
311,365500,3,2,1410,9600,1,0,0,4,1410,0,1983,0,18120 145th Pl NE,Woodinville,WA 98072,USA
312,967500,3,3.75,3250,5797,2,0,2,4,2370,880,1951,1999,3041 37th Ave W,Seattle,WA 98199,USA
313,538000,4,1.75,1840,9600,1,0,0,3,1220,620,1967,2011,5524 161st Pl NE,Redmond,WA 98052,USA
314,405000,3,1,1460,10000,1.5,0,0,3,1460,0,2002,0,1321 208th Ave NE,Sammamish,WA 98074,USA
315,350000,4,2.25,2300,4600,1.5,0,0,4,1340,960,1904,0,1517 17th Ave S,Seattle,WA 98144,USA
316,635000,4,1.75,1950,13320,1,0,0,4,1370,580,1969,0,15018 NE 10th Pl,Bellevue,WA 98007,USA
317,370000,3,1.75,1570,16817,2,0,0,3,1570,0,1982,0,43719 SE 142nd St,North Bend,WA 98045,USA
318,445000,4,1.75,1990,4725,1.5,0,0,4,1190,800,1944,0,3713 SW Sullivan St,Seattle,WA 98126,USA
319,475000,3,2.25,2280,5750,1,0,1,4,1150,1130,1985,0,4420 48th Ave SW,Seattle,WA 98116,USA
320,385000,3,3.25,1320,1327,2,0,0,3,1040,280,2008,0,3400 21st Ave W,Seattle,WA 98199,USA
321,1105000,4,1.5,2740,4000,2,0,0,5,1930,810,1905,0,1707-1713 3rd Ave N,Seattle,WA 98109,USA
322,645000,3,2.5,1740,13750,2,0,0,4,1740,0,1975,0,1673 Rosemont Blvd,Bellevue,WA 98008,USA
323,1054690,4,3.5,3390,3979,2,0,0,3,2610,780,2014,0,3906 W Briarcliff Ln,Seattle,WA 98199,USA
324,812650,4,2.5,3700,21755,1,0,4,3,2620,1080,1988,2000,4462 175th Pl SE,Bellevue,WA 98006,USA
325,626000,3,2.25,1750,1572,2.5,0,0,3,1470,280,2005,0,3140 Franklin Ave E,Seattle,WA 98102,USA
326,314500,3,1.75,1700,17355,1,0,0,3,1200,500,1978,0,26522 214th Ave SE,Maple Valley,WA 98038,USA
327,886000,4,2,2660,3900,1.5,0,0,4,1480,1180,1923,0,1926 E Lynn St,Seattle,WA 98112,USA
328,235000,2,1,900,28800,1,0,0,1,900,0,1928,0,8406 Railroad Ave,Snoqualmie,WA 98065,USA
329,902000,4,2.25,2530,9200,1,0,0,5,1570,960,1976,0,4632 141st Ct SE,Bellevue,WA 98006,USA
330,376000,4,2.75,2420,5773,2,0,0,3,2420,0,2005,0,25025 234th Pl SE,Maple Valley,WA 98038,USA
331,480000,3,2.5,1250,1103,3,0,2,3,1250,0,2005,0,513 N 46th St,Seattle,WA 98103,USA
332,477000,4,2.75,1720,6270,2,0,0,3,1720,0,1978,0,5149 S Graham St,Seattle,WA 98118,USA
333,475000,4,2.5,3060,10043,1,0,0,4,1700,1360,1968,0,15024 Wallingford Ave N,Shoreline,WA 98133,USA
334,180000,3,1,1000,18513,1,0,0,3,1000,0,1940,1996,1001 SW 102nd St,Seattle,WA 98146,USA
335,435000,3,2.5,2300,9521,2,0,0,3,2300,0,2003,0,16023 271st Pl NE,Duvall,WA 98019,USA
336,372977,3,2.5,1690,1618,2,0,0,3,1150,540,2014,0,2500 Mulberry Walk NE,Issaquah,WA 98029,USA
337,375000,4,2.5,1870,7471,2,0,0,3,1870,0,1990,2009,10309 SE 190th Pl,Renton,WA 98055,USA
338,550000,3,2.5,2260,4165,2,0,0,3,2260,0,2005,0,24811 SE 19th St,Sammamish,WA 98075,USA
339,525000,5,2.5,2630,9216,2,0,0,3,2630,0,2003,0,27831 NE 153rd Pl,Duvall,WA 98019,USA
340,350000,3,2.25,1780,16290,2,0,0,4,1780,0,1987,0,15617 160th Ct SE,Renton,WA 98058,USA
341,375000,4,2,1240,3000,1,0,0,3,1040,200,1908,1988,549 27th Ave,Seattle,WA 98122,USA
342,960000,4,3,4590,9150,2,0,0,3,3490,1100,1981,2013,13003 13th Ave NW,Seattle,WA 98177,USA
343,515000,4,2.5,3200,6473,2,0,0,3,3200,0,2005,0,5201 NE 11th Ct,Renton,WA 98059,USA
344,382500,4,2.5,2210,7079,2,0,0,3,2210,0,1993,0,11824 SE 203rd St,Kent,WA 98031,USA
345,1025000,3,1.75,2640,8000,1,0,3,4,1320,1320,1960,2001,3057 70th Ave SE,Mercer Island,WA 98040,USA
346,525000,2,2.5,1160,1458,2,0,0,3,1040,120,2012,1912,2067 Gilman Dr W,Seattle,WA 98119,USA
347,499000,2,1,1220,3000,1,0,0,3,920,300,1926,2003,637 NW 74th St,Seattle,WA 98117,USA
348,430000,2,1.5,950,4625,1,0,0,4,950,0,1949,1985,8520 Interlake Ave N,Seattle,WA 98103,USA
349,620000,4,3,2130,6325,1,0,0,5,1440,690,1948,1985,4002 50th Ave SW,Seattle,WA 98116,USA
350,412000,3,1.75,1950,52256,1,0,0,4,1950,0,1985,0,32119 199th Ave SE,Kent,WA 98042,USA
351,332500,3,2.25,1800,10500,2,0,0,3,1800,0,1995,0,23902 231st Pl SE,Maple Valley,WA 98038,USA
352,888550,3,2.5,3540,38322,2,0,0,3,3540,0,1989,0,21837 NE 102nd St,Redmond,WA 98053,USA
353,380000,3,1.5,1520,4288,1,0,0,3,1020,500,1949,1998,4218 SW Sullivan St,Seattle,WA 98136,USA
354,602000,4,1.75,2420,37800,1,0,0,4,1880,540,1981,0,23607 NE 72nd St,Redmond,WA 98053,USA
355,723000,4,2.5,2700,4004,2,0,0,3,2700,0,2004,2003,2363 30th Ave NE,Issaquah,WA 98029,USA
356,260000,4,2,1620,7992,2,0,0,4,1620,0,1975,0,23109 125th Ave SE,Kent,WA 98031,USA
357,925000,4,3,3580,35261,1.5,0,0,3,3580,0,1985,0,17720 154th Ct NE,Woodinville,WA 98072,USA
358,540000,3,2.25,1320,1800,2,0,0,3,1320,0,1994,0,3404 E Cherry St,Seattle,WA 98122,USA
359,430277.7778,3,2.25,1620,1075,3,0,0,3,1540,80,2009,0,972 4th Ave NE,Issaquah,WA 98029,USA
360,2300000,4,4.75,3970,9778,2,0,2,4,3390,580,1928,0,1323 Willard Ave W,Seattle,WA 98119,USA
361,674600,4,2.5,2610,5140,2,0,0,3,2610,0,2006,0,922 N 91st St,Seattle,WA 98103,USA
362,868500,3,2.5,2920,3942,3,0,0,3,2920,0,2008,0,1012 N 42nd Pl,Renton,WA 98056,USA
363,925000,4,2.5,2190,7350,2.5,0,0,5,2190,0,1958,0,3446 77th Ave SE,Mercer Island,WA 98040,USA
364,500000,4,1.75,2240,9886,1.5,0,0,4,2240,0,1965,0,16725 NE 22nd St,Bellevue,WA 98008,USA
365,535000,4,2.25,2980,8051,1.5,0,2,4,2020,960,1935,0,2550 Westmont Way W,Seattle,WA 98199,USA
366,500000,3,1.75,1410,1197,3,0,0,3,1410,0,2012,1912,4010 Linden Ave N,Seattle,WA 98103,USA
367,204700,4,2,1670,9987,1,0,0,3,1670,0,1967,2011,29031 40th Ave S,Auburn,WA 98001,USA
368,330000,3,2.25,1860,11227,2,0,0,3,1860,0,1995,0,23217 SE 239th St,Maple Valley,WA 98038,USA
369,342500,2,1.75,1210,7507,1,0,0,3,1210,0,1982,0,8101 NE 120th St,Kirkland,WA 98034,USA
370,315275,3,1.75,1440,8040,1,0,0,3,960,480,1951,1994,11521 22nd Ave NE,Seattle,WA 98125,USA
371,582500,2,1.5,1159,4800,1,0,0,3,1159,0,1948,1994,4254 33rd Ave W,Seattle,WA 98199,USA
372,660000,2,2.25,2550,6000,2,0,0,5,1860,690,1902,0,6054 5th Ave NE,Seattle,WA 98115,USA
373,165000,1,1,850,8050,1,0,0,2,850,0,1906,0,3510 S Holly St,Seattle,WA 98118,USA
374,525000,5,3,2750,3800,1.5,0,0,5,1750,1000,1926,0,7550 14th Avenue Northeast,Seattle,WA 98115,USA
375,340000,5,1,1120,9022,1.5,0,0,4,1120,0,1962,0,14150 75th Ave NE,Kirkland,WA 98034,USA
376,445000,2,1,1440,3225,1,0,0,3,960,480,1915,0,1608 N 50th St,Seattle,WA 98103,USA
377,914500,4,2.5,3950,10856,3,0,0,3,3950,0,2013,1923,25707 SE 30th St,Sammamish,WA 98075,USA
378,1049000,4,3.75,4740,126759,2,0,0,4,4740,0,1991,0,27125-27131 SE 175th Pl,Issaquah,WA 98027,USA
379,660000,6,1.75,1840,2774,1,0,0,3,1060,780,1900,2005,220 17th Ave,Seattle,WA 98122,USA
380,465500,3,1.75,1890,7004,1,0,0,3,1290,600,1965,1993,5047 43rd Ave S,Seattle,WA 98118,USA
381,560000,3,2,1860,13374,1,0,0,3,1860,0,1985,0,1010 NW Inneswood Dr,Issaquah,WA 98027,USA
382,955500,4,1.75,2130,5080,1.5,0,0,3,2130,0,1914,1993,2572 5th Ave W,Seattle,WA 98119,USA
383,455000,3,2.25,1470,4653,2,0,0,4,1470,0,1985,0,24201-24231 SE 43rd Ct,Issaquah,WA 98029,USA
384,278500,4,2.25,1940,6206,2,0,0,3,1940,0,1990,2009,32900 19th Ave SW,Federal Way,WA 98023,USA
385,306888,2,1.5,1010,7719,2,0,0,3,1010,0,1981,2013,2314 Blaine Ave NE,Renton,WA 98056,USA
386,475000,3,2,1230,11502,1,0,0,4,1230,0,1984,0,15918 NE 113th Ct,Redmond,WA 98052,USA
387,735000,4,2.5,2820,6180,2,0,0,3,2050,770,2013,1923,3958 S Lucile St,Seattle,WA 98118,USA
388,330000,3,1,1250,9126,1,0,0,3,1250,0,1969,2010,17510 194th Ave NE,Woodinville,WA 98077,USA
389,325000,5,2.75,2130,6222,1,0,0,3,1300,830,1991,0,4443 S Camano Pl,Seattle,WA 98118,USA
390,505000,4,2.5,2780,6369,1,0,0,3,1590,1190,1978,0,9311 NE 142nd St,Kirkland,WA 98034,USA
391,484000,2,1.75,1660,6000,1,0,0,3,1160,500,1942,1999,4711 University View Pl NE,Seattle,WA 98105,USA
392,2180000,6,2.75,4710,11000,2,0,3,3,3690,1020,1931,0,4530 51st Ave NE,Seattle,WA 98105,USA
393,512031,3,1.75,1540,3000,1,0,2,3,770,770,1920,1979,6528 3rd Ave NW,Seattle,WA 98117,USA
394,910000,4,3.25,3340,10890,1.5,0,0,3,2240,1100,1963,2000,15243 NE 71st Ct,Redmond,WA 98052,USA
395,435000,3,2,980,5000,1,0,0,3,980,0,1940,1996,830 Davis Pl S,Seattle,WA 98144,USA
396,280000,3,2.5,1720,1916,2,0,0,3,1720,0,2005,0,454 A St,Renton,WA 98056,USA
397,558653.8462,3,2.5,1530,3210,1.5,0,0,5,1010,520,1928,1970,8519 28th Ave NW,Seattle,WA 98117,USA
398,503000,3,2.5,2190,4882,2,0,0,3,2190,0,1999,0,18649 22nd Pl NE,Lake Forest Park,WA 98155,USA
399,767450,3,2,1630,7599,1,0,0,3,1630,0,2006,0,1464 NW 95th St,Seattle,WA 98117,USA
400,304900,4,1.75,2600,11325,1,0,0,4,1610,990,1969,0,23030 100th Ave SE,Kent,WA 98031,USA
401,410000,3,1,1410,5060,1,0,0,4,910,500,1956,0,10711 Ashworth Ave N,Seattle,WA 98133,USA
402,680000,4,1.5,1880,6200,1,0,2,5,1440,440,1954,0,3973 SW Arroyo Dr,Seattle,WA 98146,USA
403,237950,2,1.75,1460,7926,1,0,0,4,1460,0,1987,0,26231 187th Pl SE,Covington,WA 98042,USA
404,458500,3,2,1890,1599,2,0,0,3,1430,460,2012,1912,6539 41st Ave SW,Seattle,WA 98136,USA
405,375000,4,1.75,1890,8000,1,0,0,4,1250,640,1960,2001,2145 N 178th St,Shoreline,WA 98133,USA
406,284950,3,1,990,10723,1,0,0,5,990,0,1960,0,12654 156th Ave SE,Renton,WA 98059,USA
407,1619999,4,3,3900,9750,1,0,4,5,2520,1380,1972,0,4720 Somerset Ave SE,Bellevue,WA 98006,USA
408,230000,3,1.75,950,6000,1,0,0,3,790,160,1939,1969,1237 S Sullivan St,Seattle,WA 98108,USA
409,240000,3,2,1400,6200,1,0,0,3,700,700,1948,1994,1610 N 185th St,Shoreline,WA 98133,USA
410,585000,3,1.75,1850,7735,1,0,0,4,1850,0,1983,0,4640 193rd Ave SE,Issaquah,WA 98027,USA
411,850000,3,2,2470,8800,2,0,0,3,2470,0,1961,2004,3914 88th Ave SE,Mercer Island,WA 98040,USA
412,840000,4,3.5,3860,18334,2,0,0,3,3120,740,1996,0,12237 198th Ave NE,Woodinville,WA 98077,USA
413,201000,3,1,1460,9750,1,0,0,4,1460,0,1969,0,30928 148th Ave SE,Kent,WA 98042,USA
414,599000,3,2,2560,14680,1,0,0,3,1330,1230,1987,2000,16604 NE 42nd Ct,Redmond,WA 98052,USA
415,310000,2,1,700,3000,1,0,0,4,700,0,1918,1974,929 N 77th St,Seattle,WA 98103,USA
416,630000,4,2,1770,6000,2,0,0,5,1770,0,1911,1981,3219 34th Ave W,Seattle,WA 98199,USA
417,317000,3,1,1010,5400,1,0,0,3,1010,0,1959,1989,3100-3198 S Byron St,Seattle,WA 98144,USA
418,379500,3,2.25,1410,1287,2,0,0,3,1290,120,2005,0,2082 NW Boulder Way Dr,Issaquah,WA 98027,USA
419,717000,3,1.5,1310,3880,1,0,0,3,1090,220,1956,2001,7325 Earl Ave NW,Seattle,WA 98117,USA
420,775000,4,3.25,4100,241322,2,0,0,3,2500,1600,1981,2013,18096-18162 NE 143rd Pl,Woodinville,WA 98072,USA
421,230000,3,2.5,1920,9180,2,0,0,3,1920,0,1988,2000,206 Oakesdale Ave SW,Renton,WA 98057,USA
422,780000,2,2.5,2560,2500,2,0,0,5,1690,870,1901,0,419 25th Ave E,Seattle,WA 98112,USA
423,652500,4,2.5,2700,9122,2,0,0,3,2700,0,1990,2009,25956 SE 37th Way,Issaquah,WA 98029,USA
424,605000,3,2.5,2670,47480,2,0,3,3,2670,0,1981,2013,16901-17007 NE 160th Pl,Woodinville,WA 98072,USA
425,355000,3,2,1220,1186,3,0,0,3,1220,0,2007,0,9245a Interlake Ave N,Seattle,WA 98103,USA
426,127160,2,1,720,4222,1,0,0,4,720,0,1942,1982,821 Edmonds Ave NE,Renton,WA 98056,USA
427,490000,2,2.5,1230,1391,2,0,0,3,870,360,2004,2003,106 24th Ave E,Seattle,WA 98112,USA
428,237333.3333,3,2.75,2340,16500,1,0,0,4,1500,840,1972,0,21600 SE 18th Pl,Sammamish,WA 98075,USA
429,385000,4,2.75,2700,37011,2,0,0,3,2700,0,1984,0,18901 SE 281st St,Kent,WA 98042,USA
430,239000,3,1.75,1340,16480,1,0,0,4,1340,0,1968,0,26510 134th Ave SE,Kent,WA 98042,USA
431,728050,3,2.5,2320,6775,1,0,0,3,2320,0,2008,0,24233 NE 131st Terrace,Redmond,WA 98053,USA
432,456000,3,1.5,1440,28516,1,0,0,4,1440,0,1975,0,24972 SE 30th St,Sammamish,WA 98075,USA
433,250275,2,1,790,11234,1,0,0,4,790,0,1942,1982,17941 Riviera Pl SW,Normandy Park,WA 98166,USA
434,397500,4,2.5,2570,7859,2,0,0,3,2570,0,1992,0,22200 SE 255th St,Maple Valley,WA 98038,USA
435,322000,4,2.5,2280,7200,2,0,0,3,2280,0,1994,0,10012 SE 244th Ct,Kent,WA 98030,USA
436,499000,3,2.5,1540,1326,3,0,0,3,1390,150,1995,0,2841 13th Ave W,Seattle,WA 98119,USA
437,1010000,3,3.25,2420,1923,2,0,2,3,1840,580,2006,0,2010 8th Ave N,Seattle,WA 98109,USA
438,375000,2,1,1230,1820,2,0,0,4,830,400,1948,0,3257 NW Market St,Seattle,WA 98107,USA
439,565000,3,2.5,2500,7394,2,0,0,3,2500,0,1990,2009,12440 NE 160th St,Woodinville,WA 98072,USA
440,234975,4,2.75,2520,14021,2,0,0,3,2520,0,1999,0,28509 NE 149th Pl,Duvall,WA 98019,USA
441,690000,4,2.5,2920,9904,2,0,0,4,2920,0,1990,0,25919 SE 37th Way,Issaquah,WA 98029,USA
442,455000,3,2.5,1870,7344,1,0,0,3,1470,400,1980,0,14013 101st Pl NE,Kirkland,WA 98034,USA
443,186950,2,2,1390,1302,2,0,0,3,1390,0,1986,0,312 S 328th Ln,Federal Way,WA 98003,USA
444,395000,5,1.75,1840,10453,1,0,2,3,1360,480,1948,1994,2716 SW 170th St,Burien,WA 98166,USA
445,406000,4,1,1580,8475,1.5,0,2,4,1580,0,1928,0,10041 64th Ave S,Seattle,WA 98178,USA
446,249500,2,1.75,1500,8645,1,0,0,4,1500,0,1963,0,26449 171st Ave SE,Covington,WA 98042,USA
447,535500,3,1.5,1730,40250,2,0,0,4,1730,0,1983,0,16718-16726 171st Pl NE,Woodinville,WA 98072,USA
448,350000,3,1.75,1680,250470,1,0,0,4,1070,610,1940,2001,18949 Mountain View Rd NE,Duvall,WA 98019,USA
449,538888,5,2.75,2080,13189,2,0,0,3,2080,0,1987,2000,23022 NE 21st St,Sammamish,WA 98074,USA
450,536000,2,1.5,1130,746,2,0,0,3,1030,100,2009,0,5412 6th Ave NW,Seattle,WA 98107,USA
451,478000,3,2.5,3040,4535,2,0,0,3,3040,0,2007,0,2027 Ferndale Ave NE,Renton,WA 98056,USA
452,306000,3,1.5,1220,1086,3,0,0,3,1220,0,2007,0,353 N 105th St,Seattle,WA 98133,USA
453,387000,3,1,1230,9568,1,0,0,5,1230,0,1962,0,12116 SE 71st Pl,Newcastle,WA 98056,USA
454,240000,2,1,670,10920,1,0,0,3,670,0,1942,1999,10025-10037 31st Ave SW,Seattle,WA 98146,USA
455,277000,4,1,1450,6250,1,0,0,3,990,460,1964,2000,10020 18th Ave SW,Seattle,WA 98146,USA
